date,supply_id,total_possible_utilization,supply_category_id,del_imps,edges,avg_perf,num_dem_cats,frac_util
2,3854407,3211,1,417,26,0.75,5,0.1299
2,3854409,469,1,165,2,0.85,1,0.3518
2,3854410,196756,1,4,1,1,1,0
2,3854412,28787,2,9,2,0.44,1,3e-04
2,3854413,10059,1,1853,3,0.68,2,0.1842
2,3854415,51,3,38,1,0.89,1,0.7451
2,3854422,73,1,10,3,0.3,1,0.137
2,3854438,2,3,0,0,0,0,0
2,3854441,12646,1,3418,116,0.77,31,0.2703
2,3854442,659,1,56,10,0.27,4,0.085
2,3854443,9699,1,1079,61,0.33,12,0.1112
2,3854444,1086,1,100,19,0.4,4,0.0921
2,3854446,32,4,14,2,0,2,0.4375
2,3854453,1942,2,537,9,0.65,3,0.2765
2,3854463,748,1,276,28,0.69,5,0.369
2,3854464,3796,1,827,48,0.64,6,0.2179
2,3854475,141523,4,22,8,1,3,2e-04
2,3854476,138847,1,62796,144,0.13,18,0.4523
2,3854493,8,3,2,1,0.5,1,0.25
2,3854495,9,NA,0,0,0,0,0
2,3854498,94,1,27,15,0.63,3,0.2872
2,3854500,4,NA,0,0,0,0,0
2,3854501,4,NA,0,0,0,0,0
2,3854506,9,1,5,4,0.8,3,0.5556
2,3854507,700,1,290,35,0.78,9,0.4143
2,3854508,99,1,36,14,0.72,7,0.3636
2,3854509,607,1,251,31,0.84,12,0.4135
2,3854510,276,1,132,24,0.88,7,0.4783
2,3854511,5609,1,2469,66,0.81,15,0.4402
2,3854512,2780,1,1709,55,0.85,10,0.6147
2,3854513,1496,1,693,44,0.84,5,0.4632
2,3854528,43,4,25,2,0.76,1,0.5814
2,3854533,330,1,70,2,0.43,2,0.2121
2,3854534,249,1,18,8,0.44,6,0.0723
2,3854535,68,1,4,1,0.75,1,0.0588
2,3854536,1166648,1,147154,261,0.85,36,0.1261
2,3854539,168,3,145,5,0.97,1,0.8631
2,3854558,9477,2,6156,5,0.32,1,0.6496
2,3854560,17605,2,9813,4,0.29,1,0.5574
2,3854567,37606,2,3112,2,0.76,1,0.0828
2,3854571,101,4,0,0,0,0,0
2,3854572,1006,3,227,40,0.29,8,0.2256
2,3854573,72675,3,20640,197,0.46,20,0.284
2,3854576,5,4,0,0,0,0,0
2,3854586,2741331,3,153400,181,0.69,26,0.056
2,3854587,72024,1,1254,60,0.25,15,0.0174
2,3854594,443519,1,24249,2,0.43,1,0.0547
2,3854595,668152,1,43396,2,0.38,1,0.0649
2,3854597,214731,1,31430,9,0.69,2,0.1464
2,3854604,188700,3,19904,125,0.81,24,0.1055
2,3854606,362,3,50,17,0.58,9,0.1381
2,3854607,8207,3,885,56,0.73,16,0.1078
2,3854608,1846,3,1003,53,0.52,13,0.5433
2,3854609,273533,3,34569,256,0.87,25,0.1264
2,3854611,960557,3,103067,191,0.54,27,0.1073
2,3854613,61336,1,26729,190,0.81,18,0.4358
2,3854617,271927,1,788,9,0.77,1,0.0029
2,3854639,23,3,0,0,0,0,0
2,3854640,586981,3,16617,114,0.43,10,0.0283
2,3854641,16,3,8,1,0.75,1,0.5
2,3854642,5,NA,0,0,0,0,0
2,3854645,23042,3,1996,1,0.92,1,0.0866
2,3854647,31721,2,2061,97,0.21,13,0.065
2,3854648,9445,2,1338,102,0.36,17,0.1417
2,3854653,15384,1,25,7,0.76,1,0.0016
2,3854654,14923,1,282,24,0.57,3,0.0189
2,3854655,1,1,1,1,1,1,1
2,3854656,14849,1,178,19,0.7,7,0.012
2,3854657,11246,1,2503,61,0.82,14,0.2226
2,3854658,15133,1,55,11,0.69,4,0.0036
2,3854659,85855,1,4362,62,0.73,20,0.0508
2,3854660,113829,1,19111,119,0.72,28,0.1679
2,3854661,5573,1,1054,35,0.81,14,0.1891
2,3854662,23175,1,2906,51,0.68,18,0.1254
2,3854663,16752,1,1916,55,0.79,22,0.1144
2,3854664,7513,1,714,44,0.73,19,0.095
2,3854665,3346,1,391,46,0.76,14,0.1169
2,3854668,57,1,12,2,0.5,2,0.2105
2,3854671,15474,1,232,19,0.83,5,0.015
2,3854672,23882,1,3865,57,0.7,8,0.1618
2,3854673,10748,1,138,15,0.78,6,0.0128
2,3854674,36500,1,5434,53,0.57,5,0.1489
2,3854676,113,2,54,15,0.74,4,0.4779
2,3854678,53965,1,42432,260,0.88,19,0.7863
2,3854683,4584,1,3337,13,0.62,4,0.728
2,3854684,798,1,513,41,0.74,8,0.6429
2,3854685,9571,1,10,3,0.9,1,0.001
2,3854688,11074,1,8314,15,0.95,2,0.7508
2,3854689,11537,1,2040,119,0.59,16,0.1768
2,3854690,247,1,47,4,0.45,1,0.1903
2,3854691,2667,1,577,23,0.45,6,0.2163
2,3854693,331,1,22,12,0.45,2,0.0665
2,3854708,473,1,48,3,0.04,2,0.1015
2,3854709,2578,1,24,7,0.83,2,0.0093
2,3854721,42578,1,1,1,1,1,0
2,3854722,499648,1,3,1,0.67,1,0
2,3854723,1,4,1,1,0,1,1
2,3854725,6696,1,1008,1,0.89,1,0.1505
2,3854726,3334,1,6,1,0.67,1,0.0018
2,3854727,6683,1,645,4,0.79,4,0.0965
2,3854728,13288,2,10028,158,0.74,12,0.7547
2,3854735,1,1,0,0,0,0,0
2,3854740,154673,1,15643,115,0.37,22,0.1011
2,3854741,2419,1,1184,8,0.8,4,0.4895
2,3854743,680195,2,2912,4,0.4,4,0.0043
2,3854745,387474,3,55,2,0.31,2,1e-04
2,3854746,5581,2,0,0,0,0,0
2,3854747,168057,2,10,2,0.8,2,1e-04
2,3854751,3191,1,7,1,0.71,1,0.0022
2,3854752,33262,1,4,1,0.75,1,1e-04
2,3854753,4726,1,3904,89,0.38,13,0.8261
2,3854782,4088,1,1607,47,0.73,7,0.3931
2,3854785,660829,1,0,0,0,0,0
2,3854787,963711,NA,0,0,0,0,0
2,3854791,102,NA,0,0,0,0,0
2,3854793,11108,1,4995,44,0.92,9,0.4497
2,3854801,1344,2,978,2,0.5,1,0.7277
2,3854807,3979,3,267,2,0.42,1,0.0671
2,3854808,4933,3,625,5,0.67,2,0.1267
2,3854809,16690,3,4497,7,0.38,1,0.2694
2,3854810,200,1,3,2,0.33,1,0.015
2,3854811,1,3,0,0,0,0,0
2,3854813,186,1,11,4,0.09,2,0.0591
2,3854814,121818,1,8672,118,0.39,18,0.0712
2,3854815,55,1,9,3,0.33,2,0.1636
2,3854818,42044889,4,1503681,180,0.53,27,0.0358
2,3854822,48935,1,2231,13,0.94,3,0.0456
2,3854823,18724,1,1178,12,0.95,2,0.0629
2,3854824,106386,1,482,12,0.95,2,0.0045
2,3854825,13721,1,45,10,0.93,2,0.0033
2,3854826,8998,1,13,4,0.85,2,0.0014
2,3854827,23251,1,118,11,0.96,2,0.0051
2,3854828,53649,1,154,12,0.92,2,0.0029
2,3854829,35268,1,113,11,0.98,2,0.0032
2,3854830,140060,1,697,11,0.97,1,0.005
2,3854831,7068,1,863,50,0.12,12,0.1221
2,3854835,21848,1,4661,46,0.69,10,0.2133
2,3854837,37925,1,5047,18,0.86,7,0.1331
2,3854838,19331,1,7106,45,0.9,10,0.3676
2,3854842,178454,3,5875,10,0.71,10,0.0329
2,3854843,48188,3,123,3,0.75,3,0.0026
2,3854844,27123,3,4505,2,0.8,2,0.1661
2,3854848,372,3,38,14,0.05,7,0.1022
2,3854850,666,1,70,1,0.11,1,0.1051
2,3854851,320864,1,246678,3,0.58,1,0.7688
2,3854852,154475,2,4,2,1,1,0
2,3854853,693662,2,79,2,0.87,1,1e-04
2,3854854,140362,2,1,1,1,1,0
2,3854857,59,3,26,8,0.08,2,0.4407
2,3854860,20,3,5,4,0,2,0.25
2,3854861,1075,4,102,3,0.43,1,0.0949
2,3854862,22591,4,248,6,0.44,2,0.011
2,3854873,5,3,0,0,0,0,0
2,3854874,158,3,6,2,0.5,2,0.038
2,3854875,18983,3,7200,5,0.53,2,0.3793
2,3854876,8537,3,968,87,0.53,12,0.1134
2,3854877,134,NA,0,0,0,0,0
2,3854878,3500961,3,93502,204,0.65,27,0.0267
2,3854882,30373,3,20339,95,0.79,6,0.6696
2,3854883,481495,3,32691,106,0.71,8,0.0679
2,3854885,14,3,0,0,0,0,0
2,3854886,1662,3,248,29,0.78,3,0.1492
2,3854887,8749,3,1731,105,0.82,7,0.1979
2,3854888,4503,3,1676,29,0.75,4,0.3722
2,3854889,27342,3,8827,59,0.72,17,0.3228
2,3854890,17223,3,3040,135,0.86,19,0.1765
2,3854891,151,3,95,5,0.29,2,0.6291
2,3854893,663,3,308,11,0.61,1,0.4646
2,3854894,787895,3,65321,210,0.4,8,0.0829
2,3854903,8364,1,5696,190,0.83,26,0.681
2,3854908,1367968,3,20925,86,0.39,24,0.0153
2,3854913,36511,1,8826,17,0.83,4,0.2417
2,3854914,531604,4,100637,142,0.61,22,0.1893
2,3854915,22520,3,335,36,0.35,8,0.0149
2,3854916,599319,3,20033,70,0.69,10,0.0334
2,3854918,2,1,1,1,1,1,0.5
2,3854937,4,1,2,2,1,1,0.5
2,3854940,363,1,112,2,0.33,1,0.3085
2,3854941,349,1,108,17,0.5,4,0.3095
2,3854945,1998,2,180,26,0.47,6,0.0901
2,3854946,1333223,3,28742,214,0.42,24,0.0216
2,3854951,5014,3,0,0,0,0,0
2,3854952,670,3,0,0,0,0,0
2,3854953,5345,3,0,0,0,0,0
2,3854954,2896,3,0,0,0,0,0
2,3854955,5211,3,2,1,0,1,4e-04
2,3854956,88897,3,25,13,0.44,7,3e-04
2,3854957,2975,3,0,0,0,0,0
2,3854958,214,3,0,0,0,0,0
2,3854959,4104,3,0,0,0,0,0
2,3854961,8143,3,0,0,0,0,0
2,3854970,13,1,0,0,0,0,0
2,3854973,835,2,1,1,1,1,0.0012
2,3854979,5,2,0,0,0,0,0
2,3854980,11,2,0,0,0,0,0
2,3854981,5,2,0,0,0,0,0
2,3854983,11821,1,1129,60,0.77,12,0.0955
2,3854984,4536,1,18,2,0.5,1,0.004
2,3854985,3199,1,3,1,0,1,9e-04
2,3854986,49446,1,3718,34,0.72,9,0.0752
2,3854987,596,1,198,5,0.5,3,0.3322
2,3854989,8471,3,4,2,0.75,1,5e-04
2,3854991,493595,2,95,14,0.33,7,2e-04
2,3854992,2072628,2,0,0,0,0,0
2,3854997,470300,3,240,17,0.56,7,5e-04
2,3855001,128664,2,66,10,0.35,5,5e-04
2,3855002,43015,NA,0,0,0,0,0
2,3855006,1287126,3,3,3,1,2,0
2,3855008,2404028,3,3352,16,0.9,3,0.0014
2,3855009,1,2,0,0,0,0,0
2,3855010,447957,3,60207,14,0.81,3,0.1344
2,3855012,591057,2,136,14,0.29,7,2e-04
2,3855017,2,2,0,0,0,0,0
2,3855019,2616193,2,607,13,0.18,8,2e-04
2,3855020,475160,2,213,8,0.95,4,4e-04
2,3855025,3892,2,0,0,0,0,0
2,3855026,3961,2,0,0,0,0,0
2,3855027,837,2,109,20,0.51,4,0.1302
2,3855028,757,2,95,16,0.48,6,0.1255
2,3855029,115,4,0,0,0,0,0
2,3855030,461,1,214,12,0.93,3,0.4642
2,3855039,12280578,4,3148448,235,0.67,25,0.2564
2,3855041,730,1,56,15,0.54,6,0.0767
2,3855043,9,3,9,1,0.89,1,1
2,3855044,192134,1,8206,15,0.97,9,0.0427
2,3855045,582992,1,12097,86,0.64,19,0.0207
2,3855046,152702,1,11954,28,0.98,13,0.0783
2,3855047,24070,NA,0,0,0,0,0
2,3855048,4298,4,1875,86,0.61,13,0.4362
2,3855056,4,1,0,0,0,0,0
2,3855057,1307184,2,14566,140,0.5,15,0.0111
2,3855058,1178875,2,16572,13,0.68,7,0.0141
2,3855059,7707161,2,842700,209,0.79,21,0.1093
2,3855060,69133,2,23,5,0.61,4,3e-04
2,3855061,71809,2,52,9,0.71,4,7e-04
2,3855063,5143,2,0,0,0,0,0
2,3855064,39085,2,205,16,0.88,6,0.0052
2,3855066,140,2,0,0,0,0,0
2,3855067,738,3,13,1,0.92,1,0.0176
2,3855068,474693,2,8053,22,0.55,8,0.017
2,3855069,77031,1,15532,147,0.88,30,0.2016
2,3855074,67102,1,0,0,0,0,0
2,3855075,18055,1,14106,6,0.98,4,0.7813
2,3855076,4175822,3,64286,177,0.55,24,0.0154
2,3855077,191996,1,28831,22,0.9,10,0.1502
2,3855078,39181,1,2278,6,0.92,2,0.0581
2,3855079,45780,1,5135,5,0.9,2,0.1122
2,3855081,7756,1,2043,81,0.62,16,0.2634
2,3855089,68194,3,9416,26,0.79,11,0.1381
2,3855090,32167,3,3796,7,0.62,2,0.118
2,3855091,270611,3,31105,13,0.91,8,0.1149
2,3855092,346,1,117,16,0.85,6,0.3382
2,3855093,23102,1,651,41,0.57,10,0.0282
2,3855098,703673,1,18262,139,0.85,32,0.026
2,3855099,678252,1,20498,148,0.88,32,0.0302
2,3855101,1144,3,1,1,1,1,9e-04
2,3855102,5415,3,30,5,0.93,2,0.0055
2,3855105,3900,1,2723,2,0.52,1,0.6982
2,3855106,2975,1,0,0,0,0,0
2,3855107,1903,1,161,41,0.83,7,0.0846
2,3855109,8765,1,0,0,0,0,0
2,3855110,42,1,15,2,0.33,1,0.3571
2,3855111,2,1,0,0,0,0,0
2,3855134,1859,1,0,0,0,0,0
2,3855139,461,1,34,5,0.91,3,0.0738
2,3855149,783584,1,94482,200,0.5,21,0.1206
2,3855150,3102,1,1016,2,0.81,1,0.3275
2,3855179,498985,1,24546,177,0.76,13,0.0492
2,3855181,310,1,9,6,0.78,3,0.029
2,3855188,2972,3,2,1,1,1,7e-04
2,3855190,18520,1,17,3,0.59,1,9e-04
2,3855192,931,2,353,8,0.52,1,0.3792
2,3855193,14080,2,9449,12,0.64,2,0.6711
2,3855194,24,3,14,3,0.71,1,0.5833
2,3855214,379881,2,66898,185,0.93,17,0.1761
2,3855215,91,1,0,0,0,0,0
2,3855216,254,1,0,0,0,0,0
2,3855220,1,3,0,0,0,0,0
2,3855246,7,NA,0,0,0,0,0
2,3855247,7635,4,0,0,0,0,0
2,3855249,223933,1,40878,107,0.84,17,0.1825
2,3855255,12327,3,61,27,0.13,5,0.0049
2,3855256,94,3,0,0,0,0,0
2,3855257,49831,3,383,25,0.31,5,0.0077
2,3855258,50643,3,6391,85,0.13,11,0.1262
2,3855259,16385,3,57,24,0.02,7,0.0035
2,3855260,657,3,3,3,0.33,3,0.0046
2,3855261,32836,3,1342,11,0.27,3,0.0409
2,3855262,1988,3,2,2,0.5,2,0.001
2,3855265,211229,1,19216,52,0.93,10,0.091
2,3855268,1788,1,347,28,0.9,7,0.1941
2,3855270,6082926,3,121919,186,0.75,11,0.02
2,3855271,305235,1,20,2,0.35,2,1e-04
2,3855280,3326049,3,1097476,339,0.53,19,0.33
2,3855281,3592500,3,1091324,317,0.55,16,0.3038
2,3855282,63071,3,4,2,1,1,1e-04
2,3855285,4125795,3,1142093,320,0.41,17,0.2768
2,3855286,19703,3,938,1,0.56,1,0.0476
2,3855289,28221,1,12343,102,0.78,16,0.4374
2,3855291,12622,3,1952,95,0.35,14,0.1547
2,3855293,797480,1,35608,183,0.89,17,0.0447
2,3855294,109,1,0,0,0,0,0
2,3855295,17779,1,5,3,0.6,2,3e-04
2,3855297,354359,1,57203,198,0.68,20,0.1614
2,3855298,1,3,1,1,0,1,1
2,3855311,38,4,5,2,0.2,1,0.1316
2,3855318,4,2,0,0,0,0,0
2,3855321,978137,2,31929,24,0.15,8,0.0326
2,3855323,1484631,2,6265,26,0.73,10,0.0042
2,3855337,1,1,0,0,0,0,0
2,3855350,5981,2,860,78,0.57,10,0.1438
2,3855358,22,4,9,3,0.89,1,0.4091
2,3855374,24844,3,0,0,0,0,0
2,3855377,8281,3,123,5,0.79,1,0.0149
2,3855378,59306,3,27,2,0.85,1,5e-04
2,3855379,8092,1,3,1,1,1,4e-04
2,3855383,452019,3,43697,195,0.76,9,0.0967
2,3855386,185920,3,16393,126,0.88,8,0.0882
2,3855392,4,3,0,0,0,0,0
2,3855393,7918,4,3,1,1,1,4e-04
2,3855397,3,4,2,1,0.5,1,0.6667
2,3855405,31,1,2,1,0,1,0.0645
2,3855406,2,1,0,0,0,0,0
3,853,4171,1,490,14,0.19,8,0.1175
3,919,520273,4,158180,114,0.59,10,0.304
3,3844421,595778,2,1,1,1,1,0
3,3844427,25,3,0,0,0,0,0
3,3844438,1,NA,0,0,0,0,0
3,3844440,53,2,1,1,1,1,0.0189
3,3844441,179,NA,0,0,0,0,0
3,3844442,8,NA,0,0,0,0,0
3,3844449,4956,2,234,4,0.96,2,0.0472
3,3844459,72,1,13,8,0.92,2,0.1806
3,3844480,73835,1,20264,164,0.1,14,0.2744
3,3844517,1087,1,930,39,0.9,8,0.8556
3,3844518,899,1,805,50,0.89,13,0.8954
3,3844548,4433,1,2008,65,0.96,9,0.453
3,3844564,276904,2,47570,161,0.8,28,0.1718
3,3844570,10922,2,4878,64,0.86,7,0.4466
3,3844571,60104749,2,138254,47,0.64,13,0.0023
3,3844582,7246,2,2398,24,0.17,12,0.3309
3,3844583,5897,2,567,34,0.36,15,0.0962
3,3844593,1863,2,738,9,0.27,3,0.3961
3,3844610,128,1,94,11,0.64,7,0.7344
3,3844621,29,1,14,5,0.79,1,0.4828
3,3844628,36844,1,17632,87,0.72,17,0.4786
3,3844635,2304,1,1,1,1,1,4e-04
3,3844651,279606,1,52012,149,0.57,14,0.186
3,3844654,43,1,24,16,0.17,3,0.5581
3,3844656,2283,1,23,2,0.61,1,0.0101
3,3844657,1110,1,181,5,0.99,1,0.1631
3,3844658,1109,1,11,4,0.91,1,0.0099
3,3844659,390,1,2,2,1,1,0.0051
3,3844684,3180454,2,130052,16,0.99,4,0.0409
3,3844692,49927,2,35643,53,0.82,8,0.7139
3,3844702,512573,3,330970,203,0.47,23,0.6457
3,3844703,1,NA,0,0,0,0,0
3,3844709,381462,1,12572,17,0.79,11,0.033
3,3844727,11,1,2,1,1,1,0.1818
3,3844778,10065,4,429,1,0.88,1,0.0426
3,3844785,32,2,11,3,0.45,3,0.3438
3,3844786,19,2,9,1,0.11,1,0.4737
3,3844790,223436,4,2,2,0.5,2,0
3,3844812,1497352,2,269593,119,0.64,31,0.18
3,3844831,56147,3,40008,193,0.57,26,0.7126
3,3844834,1750952,1,279992,83,0.64,25,0.1599
3,3844841,1,2,0,0,0,0,0
3,3844843,2106,2,1944,18,0.69,4,0.9231
3,3844866,402,1,27,7,0.93,3,0.0672
3,3844871,92522,1,87435,135,0.85,14,0.945
3,3844873,3993,1,304,21,0.71,5,0.0761
3,3844929,172632,2,2932,41,0.2,22,0.017
3,3844934,3522,1,1161,9,0.71,2,0.3296
3,3844945,812,2,0,0,0,0,0
3,3844946,2234,2,4,3,0.75,3,0.0018
3,3844947,1243,3,871,17,0.71,12,0.7007
3,3844948,2,3,2,1,1,1,1
3,3844950,578,2,1,1,1,1,0.0017
3,3844962,83770,2,6372,59,0.86,18,0.0761
3,3845009,3389599,3,2583702,1,0.67,1,0.7622
3,3845025,608,1,118,17,0.94,8,0.1941
3,3845026,593,1,126,18,0.95,6,0.2125
3,3845041,13794,1,39,4,0.31,4,0.0028
3,3845042,21314,1,2022,39,0.2,11,0.0949
3,3845049,30,1,0,0,0,0,0
3,3845050,17,1,9,5,0.11,2,0.5294
3,3845051,39484,1,3746,78,0.81,15,0.0949
3,3845067,16669,1,1047,109,0.34,21,0.0628
3,3845079,11,NA,0,0,0,0,0
3,3845086,79705,1,45666,234,0.48,16,0.5729
3,3845088,369278,2,101208,266,0.64,14,0.2741
3,3845096,3080288,3,208405,98,0.67,30,0.0677
3,3845098,1712,1,588,8,0.83,1,0.3435
3,3845249,6691,1,5057,21,0.84,8,0.7558
3,3845260,511448,3,125339,131,0.27,18,0.2451
3,3845261,3676,3,1179,43,0.6,20,0.3207
3,3845297,5377338,1,41521,218,0.61,36,0.0077
3,3845368,73096,1,59464,109,0.69,22,0.8135
3,3845389,22,3,2,2,0.5,2,0.0909
3,3845435,175164,3,1875,13,0.42,7,0.0107
3,3845437,1737,3,22,3,0.45,3,0.0127
3,3845438,16823,3,0,0,0,0,0
3,3845441,5,NA,0,0,0,0,0
3,3845471,3483,3,2637,40,0.79,8,0.7571
3,3845472,151,3,0,0,0,0,0
3,3845478,17751,1,1,1,0,1,1e-04
3,3845490,351,1,242,12,0.88,2,0.6895
3,3845493,141261,1,1826,9,0.84,9,0.0129
3,3845494,46382,1,17,2,0.76,1,4e-04
3,3845510,168,1,1,1,1,1,0.006
3,3845515,35,1,2,1,0.5,1,0.0571
3,3845518,379,1,112,18,0.45,4,0.2955
3,3845522,1035,1,71,3,0.69,2,0.0686
3,3845527,4257,3,51,7,0.53,4,0.012
3,3845532,77,1,0,0,0,0,0
3,3845551,48200,1,20532,39,0.53,18,0.426
3,3845559,5056,1,4770,43,0.91,4,0.9434
3,3845572,3185238,3,296861,89,0.63,25,0.0932
3,3845582,34866,2,1459,14,0.75,5,0.0418
3,3845593,453167,1,48836,114,0.54,14,0.1078
3,3845598,23,1,20,3,1,1,0.8696
3,3845604,3349890,2,224511,112,0.95,15,0.067
3,3845607,377,1,4,3,1,1,0.0106
3,3845616,37236,1,32286,56,0.89,15,0.8671
3,3845632,332,1,5,3,0.8,2,0.0151
3,3845633,89,1,0,0,0,0,0
3,3845634,30,1,9,6,0.89,1,0.3
3,3845637,49,1,5,1,0.8,1,0.102
3,3845638,75,1,1,1,1,1,0.0133
3,3845639,17,1,4,2,0.75,1,0.2353
3,3845653,6,1,2,1,0,1,0.3333
3,3845655,1324,1,419,49,0.66,5,0.3165
3,3845656,27,1,1,1,1,1,0.037
3,3845663,14,3,4,3,0.25,2,0.2857
3,3845664,308,3,48,2,0.29,2,0.1558
3,3845665,148,3,26,4,0.54,3,0.1757
3,3845666,250,1,103,11,0.64,6,0.412
3,3845706,841594,1,263570,166,0.47,16,0.3132
3,3845762,11384,1,6113,117,0.6,14,0.537
3,3845858,39,1,27,2,0,1,0.6923
3,3845859,249633,3,99230,277,0.8,14,0.3975
3,3845860,80717,3,10720,18,0.65,4,0.1328
3,3845878,2276,2,431,13,0.5,7,0.1894
3,3845879,7230,2,55,6,0.85,6,0.0076
3,3845888,737,1,2,2,0.5,2,0.0027
3,3845889,1996825,3,33407,92,0.62,11,0.0167
3,3845892,4,NA,0,0,0,0,0
3,3845905,58,NA,0,0,0,0,0
3,3845906,7106,1,976,40,0.22,12,0.1373
3,3845947,47,1,32,4,0.66,2,0.6809
3,3845976,210,1,92,20,0.77,3,0.4381
3,3845977,215,1,51,5,0.96,3,0.2372
3,3845978,155,1,9,1,0.67,1,0.0581
3,3845979,172,1,45,9,0.84,5,0.2616
3,3845993,10873198,3,785712,146,0.76,29,0.0723
3,3845999,676,3,233,15,0.54,3,0.3447
3,3846003,2545138,3,196042,295,0.91,32,0.077
3,3846004,2543,3,125,27,0.87,8,0.0492
3,3846015,4984,2,0,0,0,0,0
3,3846025,18,1,0,0,0,0,0
3,3846038,2,1,0,0,0,0,0
3,3846090,491511,1,7141,94,0.8,29,0.0145
3,3846094,1917,1,7,1,1,1,0.0037
3,3846101,1682,1,870,3,0.54,1,0.5172
3,3846113,2839,1,24,5,0.88,3,0.0085
3,3846117,743,1,184,5,0.93,3,0.2476
3,3846119,87955,4,5079,12,0.62,3,0.0577
3,3846121,14997,4,6743,5,0.76,4,0.4496
3,3846123,33610,1,17,4,0.88,2,5e-04
3,3846132,1286,3,176,36,0.51,18,0.1369
3,3846144,3245956,1,340987,24,0.69,9,0.105
3,3846157,3153,3,24,6,0.17,6,0.0076
3,3846160,11738,1,590,9,0.9,9,0.0503
3,3846162,5812,1,2822,6,0.9,3,0.4855
3,3846163,3815,1,537,41,0.88,19,0.1408
3,3846183,81,1,18,7,0.61,3,0.2222
3,3846206,3801,3,3255,21,0.88,13,0.8564
3,3846207,16,3,16,6,1,1,1
3,3846212,20384,3,17704,111,0.97,18,0.8685
3,3846216,6,1,6,3,0.83,3,1
3,3846249,54631,1,38371,81,0.85,8,0.7024
3,3846252,43330,1,28151,37,0.77,5,0.6497
3,3846257,163327,1,5199,55,0.67,12,0.0318
3,3846258,118902,1,5081,53,0.68,11,0.0427
3,3846273,2092502,1,72826,187,0.69,20,0.0348
3,3846283,4070313,4,1568597,221,0.75,38,0.3854
3,3846284,5,NA,0,0,0,0,0
3,3846319,96,1,33,4,0.64,1,0.3438
3,3846335,6026,3,4743,95,0.94,14,0.7871
3,3846364,1068,1,54,3,0.63,3,0.0506
3,3846369,143993,1,37036,256,0.4,19,0.2572
3,3846378,30847,1,9067,180,0.27,18,0.2939
3,3846379,76686,1,17496,298,0.35,25,0.2282
3,3846380,124908,1,33652,307,0.31,31,0.2694
3,3846382,77467,1,10834,150,0.52,27,0.1399
3,3846390,528,1,280,39,0.81,8,0.5303
3,3846402,8,1,5,2,0.8,2,0.625
3,3846441,5482,4,2993,12,0.64,3,0.546
3,3846455,103697,4,23380,21,0.64,2,0.2255
3,3846478,31304,1,2642,124,0.64,13,0.0844
3,3846489,3827,1,198,26,0.75,9,0.0517
3,3846502,1179986,1,601087,411,0.98,28,0.5094
3,3846510,98858,1,50779,167,0.87,18,0.5137
3,3846512,3598069,2,301015,131,0.51,18,0.0837
3,3846514,186539,2,8079,52,0.93,13,0.0433
3,3846525,499154,1,18421,84,0.3,18,0.0369
3,3846533,1,1,0,0,0,0,0
3,3846598,89,1,19,8,0.21,2,0.2135
3,3846617,40274,1,15843,137,0.64,23,0.3934
3,3846618,68945,1,32913,232,0.63,28,0.4774
3,3846621,68427,1,27676,200,0.64,29,0.4045
3,3846630,12,1,1,1,1,1,0.0833
3,3846642,517,1,83,6,0.84,3,0.1605
3,3846645,3666,1,433,37,0.67,11,0.1181
3,3846652,33341,1,17024,58,0.7,13,0.5106
3,3846653,13054,1,8262,9,0.79,4,0.6329
3,3846654,1154,1,41,4,0.68,2,0.0355
3,3846655,7242,1,1436,3,0.67,2,0.1983
3,3846659,63007,1,146,21,0.95,2,0.0023
3,3846660,26042,1,11138,44,0.92,9,0.4277
3,3846661,4390,1,3403,6,0.9,3,0.7752
3,3846667,2663,1,970,46,0.81,6,0.3643
3,3846669,929,1,588,87,0.91,9,0.6329
3,3846711,519544,1,305350,388,0.64,35,0.5877
3,3846727,191,1,104,2,0.65,2,0.5445
3,3846736,5484,4,429,24,0.36,8,0.0782
3,3846737,14133,3,124,14,0.65,4,0.0088
3,3846745,392,2,106,20,0.64,6,0.2704
3,3846746,537,2,260,20,0.59,8,0.4842
3,3846766,396,1,34,2,0.97,2,0.0859
3,3846772,509,3,94,4,0.35,3,0.1847
3,3846775,1270642,1,65788,170,0.6,33,0.0518
3,3846776,810446,2,13009,60,0.77,20,0.0161
3,3846777,1583916,2,142013,115,0.53,35,0.0897
3,3846783,20355,4,39,2,0.44,2,0.0019
3,3846784,235,1,65,16,0.74,6,0.2766
3,3846831,21557,1,4969,128,0.61,18,0.2305
3,3846860,59,NA,0,0,0,0,0
3,3846862,2300,1,123,24,0.41,9,0.0535
3,3846863,3165,1,19,12,0.47,6,0.006
3,3846864,8976,1,93,24,0.51,8,0.0104
3,3846866,5372,2,113,12,0.4,8,0.021
3,3846867,1728,4,6,3,0.5,3,0.0035
3,3846877,51597,2,51,8,0.65,5,0.001
3,3846882,43969,2,2914,14,0.69,10,0.0663
3,3846883,562957,2,43688,35,0.58,24,0.0776
3,3846885,6589471,2,285741,187,0.82,44,0.0434
3,3846907,1155560,2,320835,246,0.79,33,0.2776
3,3846908,2101,2,574,45,0.81,15,0.2732
3,3846909,27331,2,11763,113,0.6,26,0.4304
3,3846922,365092,4,56125,115,0.33,9,0.1537
3,3846946,274319,2,6,4,0.33,4,0
3,3846947,55446,2,7,7,0.57,5,1e-04
3,3846952,208,4,3,2,0.67,2,0.0144
