date,supply_id,total_possible_utilization
24,3848325,188
24,3848332,115
24,3848335,452
24,3848339,85
24,3848341,8
24,3848385,442170
24,3848396,37
24,3848398,40215
24,3848408,66176
24,3848413,4
24,3848414,2897
24,3848416,10120
24,3848417,2485
24,3848418,1468
24,3848419,595
24,3848422,25889
24,3848423,14878
24,3848424,1
24,3848425,26729314
24,3848431,20046
24,3848448,285
24,3848449,34
24,3848450,2
24,3848452,420
24,3848454,2
24,3848455,2
24,3848457,2
24,3848459,1177549
24,3848460,1120166
24,3848462,825
24,3848484,2
24,3848494,134107
24,3848495,43761
24,3848514,2710
24,3848559,1133741
24,3848574,18753
24,3848589,29597
24,3848598,225
24,3848599,2156
24,3848607,1
24,3848620,72933
24,3848655,1159066
24,3848656,176944
24,3848668,39405
24,3848669,54474
24,3848678,3626
24,3848680,3
24,3848681,2
24,3848684,14433
24,3848694,2
24,3848695,72
24,3848703,1273477
24,3848707,702
24,3848709,4796
24,3848711,46
24,3848724,38
24,3848739,1
24,3848742,1
24,3848750,2901
24,3848753,565
24,3848756,35110
24,3848808,1254
24,3848824,2002416
24,3848828,2
24,3848834,12
24,3848844,1279
24,3848845,1
24,3848849,130
24,3848854,247
24,3848855,26
24,3848857,2
24,3848858,30
24,3848862,2199
24,3848865,12
24,3848868,8
24,3848878,118
24,3848885,25
24,3848906,86733
24,3848911,1
24,3848913,5
24,3848921,2
24,3848924,2563
24,3848930,4
24,3848946,5724
24,3848947,70765
24,3848949,8
24,3848966,58
24,3848978,8
24,3848996,14
24,3848997,141750
24,3848998,17470
24,3849003,102
24,3849004,86
24,3849005,15
24,3849006,158
24,3849007,96
24,3849027,5566
24,3849029,125710758
24,3849030,228108
24,3849037,13545
24,3849038,9
24,3849041,4614
24,3849048,1531603
24,3849057,982
24,3849077,270836
24,3849083,61
24,3849087,25
24,3849099,169
24,3849151,68
24,3849152,10
24,3849154,2
24,3849156,1
24,3849178,51
24,3849179,361
24,3849180,17
24,3849183,15948
24,3849186,4291
24,3849189,1995
24,3849193,717
24,3849194,1041
24,3849195,1280
24,3849200,5637
24,3849201,824
24,3849207,814
24,3849208,1
24,3849209,196
24,3849210,178
24,3849211,47
24,3849221,809
24,3849222,1267
24,3849223,4
24,3849224,5
24,3849225,6557
24,3849226,3563
24,3849333,5593622
24,3849334,5556634
24,3849346,194132
24,3849380,149684
24,3849382,56142
24,3849384,6819
24,3849385,2038
24,3849387,49275
24,3849389,1
24,3849390,776319
24,3849391,239001
24,3849392,33513
24,3849394,15
24,3849396,565254
24,3849397,37
24,3849401,296470
24,3849402,15443
24,3849403,27665
24,3849410,702
24,3849411,33087
24,3849413,3
24,3849440,35347
24,3849469,49
24,3849471,4870
24,3849472,9470325
24,3849487,44165
24,3849489,58
24,3849499,4388
24,3849500,11406
24,3849501,56521
24,3849512,3673
24,3849513,6682
24,3849529,12108
24,3849530,109475
24,3849531,11867
24,3849532,4577
24,3849533,25479
24,3849534,208952
24,3849535,16972
24,3849536,1581
24,3849537,11513
24,3849557,78113
24,3849558,73
24,3849559,5406
24,3849562,11560
24,3849669,105117
24,3849670,430856
24,3849672,592504
24,3849720,2682
24,3849743,1090076
24,3849755,73714
24,3849756,1848
24,3849757,3532
24,3849759,525
24,3849845,3
24,3849846,3095
24,3849847,107
24,3849848,36525
24,3849851,250046
24,3849853,35044
24,3849857,13
24,3849858,9679
24,3849879,3631
24,3849880,10
24,3849881,2
24,3849883,1
24,3849885,1
24,3849890,214
24,3849895,29
24,3849909,3762
24,3849910,333283
24,3849911,34077
24,3849914,39369
24,3849917,10532095
24,3849932,32
24,3849935,49618
24,3849945,380
24,3849967,12674
24,3849968,7307
24,3849969,258
24,3849970,392
24,3849979,1149220
24,3849980,1
24,3849981,1
24,3850021,17
24,3850022,13
24,3850035,1679
24,3850042,34818
24,3850045,421823
24,3850047,59331
24,3850062,2
24,3850067,10
24,3850072,245
24,3850078,4
24,3850080,9488
24,3850090,1485
24,3850091,576
24,3850112,613815
24,3850126,551
24,3850127,363
24,3850133,9636879
24,3850136,688024
24,3850137,4099
24,3850143,2
24,3850144,17
24,3850149,554
24,3850155,4828
24,3850157,6241
24,3850168,13251919
24,3850172,8323
24,3850174,20
24,3850179,6
24,3850194,1001
24,3850208,2
24,3850227,2522
24,3850230,22200
24,3850244,134
24,3850253,101
24,3850254,40
24,3850276,27
24,3850278,327
24,3850279,433
24,3850280,24
24,3850283,5719
24,3850291,2366
24,3850294,131869
24,3850298,929
24,3850313,923
24,3850321,7964
24,3850326,4182
24,3850327,3
24,3850328,2824
24,3850329,1255
24,3850344,1624
24,3850345,33
24,3850351,9
24,3850354,597
24,3850356,101918
24,3850358,1345
24,3850363,30
24,3850372,49193
24,3850375,11
24,3850390,1926
24,3850396,23268
24,3850397,5041
24,3850406,20968118
24,3850409,62
24,3850410,233
24,3850424,1782
24,3850434,73496
24,3850438,67076223
24,3850446,592
24,3850458,590853
24,3850460,65025
24,3850465,89081
24,3850468,312
24,3850474,5608
24,3850475,40
24,3850476,459
24,3850480,48
24,3850487,1356
24,3850515,302945
24,3850516,94818
24,3850518,15
24,3850526,325173
24,3850533,162
24,3850549,175200
24,3850552,8
24,3850555,3552
24,3850558,507074
24,3850562,19
24,3850563,538
24,3850565,132
24,3850579,69
24,3850581,195010
24,3850586,28
24,3850588,19088346
24,3850592,493
24,3850595,116178
24,3850596,16294
24,3850606,60
24,3850609,45
24,3850612,19
24,3850619,553
24,3850621,8
24,3850627,1
24,3850628,24
24,3850632,30734
24,3850633,41
24,3850634,6201
24,3850635,18
24,3850636,2527
24,3850637,302
24,3850642,1403
24,3850643,47
24,3850644,14690
24,3850645,549
24,3850646,880
24,3850660,212
24,3850661,2218
24,3850665,1425
24,3850667,11
24,3850677,713
24,3850678,825
24,3850689,1773
24,3850690,46
24,3850691,40
24,3850692,39
24,3850693,45
24,3850694,55
24,3850695,45
24,3850696,56
24,3850697,248
24,3850698,16
24,3850699,537
24,3850709,352792
24,3850717,115
24,3850718,18
24,3850719,9944
24,3850730,4184
24,3850780,7074
24,3850782,72
24,3850783,1378
24,3850788,214150
24,3850801,864694
24,3850825,1976
24,3850828,207
24,3850829,8915
24,3850830,173
24,3850831,309
24,3850832,2902
24,3850833,82128
24,3850834,15148
24,3850835,11451
24,3850836,1159
24,3850837,1034
24,3850838,1598
24,3850839,951
24,3850840,1233
24,3850841,4008
24,3850845,734
24,3850846,1579
24,3850847,5
24,3850853,5
24,3850854,12
24,3850856,12
24,3850857,79
24,3850858,409
24,3850871,30
24,3850874,4613
24,3850876,3248
24,3850898,4036
24,3850919,21949
24,3850920,49
24,3850922,2644
24,3850945,1227
24,3850946,1772
24,3850972,1562
24,3850975,37089
24,3850980,4995
24,3850982,5155
24,3850983,1279
24,3850990,105
24,3851001,24
24,3851002,22
24,3851003,23
24,3851004,43
24,3851005,18
24,3851006,20603
24,3851007,12477
24,3851008,4035
24,3851022,6928
24,3851035,224897
24,3851036,225418
24,3851042,5744
24,3851046,12626
24,3851048,3991
24,3851049,7624
24,3851054,2358
24,3851065,9799888
24,3851075,265061
24,3851076,171
24,3851113,949
24,3851116,1
24,3851127,2881
24,3851147,104459160
24,3851153,1486
24,3851183,45200
24,3851189,11268
24,3851190,58761
24,3851191,1721837
24,3851192,48802
24,3851193,377828
24,3851194,201272
24,3851195,97513
24,3851196,398434
24,3851197,1512
24,3851199,89
24,3851237,569407
24,3851255,181675
24,3851268,27
24,3851292,36729
24,3851300,224
24,3851301,12
24,3851303,28
24,3851305,17
24,3851306,26
24,3851307,36
24,3851316,2
24,3851317,508
24,3851335,303
24,3851341,14015
24,3851344,58564
24,3851377,2
24,3851391,2830
24,3851393,1555
24,3851394,111270
24,3851402,774542
24,3851406,6208
24,3851407,7657474
24,3851408,1718
24,3851410,727
24,3851417,3219837
24,3851418,38
24,3851419,21
24,3851420,20
24,3851421,24
24,3851442,35807
24,3851445,592393
24,3851446,1778229
24,3851447,343
24,3851450,3449
24,3851452,1361
24,3851458,138505
24,3851459,748990
24,3851463,529
24,3851509,252429
24,3851510,289341
24,3851513,29475
24,3851514,1238
24,3851515,1295
24,3851516,53
24,3851517,897
24,3851521,1
24,3851522,2
24,3851524,7
24,3851534,112329
24,3851536,83629
24,3851537,21111
24,3851538,69672
24,3851539,7291
24,3851540,2291
24,3851545,2186
24,3851547,562389
24,3851549,3
24,3851550,33
24,3851551,745
24,3851559,817688
24,3851560,400405
24,3851561,429
24,3851562,384715
24,3851567,2
24,3851574,30195
24,3851575,2863
24,3851577,8013
24,3851579,1429
24,3851581,7432
24,3851582,1623
24,3851589,359
24,3851591,28833
24,3851592,1
24,3851609,8472
24,3851611,37
24,3851618,1169916
24,3851621,11519
24,3851639,1
24,3851648,9182
24,3851649,9833
24,3851655,2218
24,3851656,15306
24,3851660,1240
24,3851664,43268
24,3851666,16006
24,3851667,3208
24,3851669,5977
24,3851671,266
24,3851672,107131
24,3851685,2187
24,3851694,12
24,3851696,1
24,3851697,4
24,3851707,4697
24,3851716,1
24,3851730,184207
24,3851735,21
24,3851754,498
24,3851769,4080
24,3851770,184
24,3851772,3165
24,3851775,3847
24,3851778,3
24,3851783,278054
24,3851784,267660
24,3851788,177182
24,3851792,255276
24,3851803,22889
24,3851804,736
24,3851806,191
24,3851808,100
24,3851816,25070
24,3851839,232
24,3851840,48
24,3851842,41
24,3851849,794040
24,3851850,196863
24,3851856,27104
24,3851857,7028
24,3851861,765
24,3851862,255856
24,3851864,33
24,3851894,10
24,3851900,7701
24,3851901,6946
24,3851903,22
24,3851904,554
24,3851905,567252
24,3851918,1
24,3851934,3
24,3851936,1777
24,3851937,316
24,3851941,9937
24,3851942,38495
24,3851944,7907
24,3851951,166
24,3851953,474
24,3851956,26687
24,3851957,66621
24,3851961,379
24,3851963,1537
24,3851964,34
24,3851965,138
24,3851969,3
24,3851970,1467
24,3851975,1
24,3851989,57602
24,3851994,2012341
24,3851997,6402
24,3851998,33
24,3851999,101
24,3852012,10
24,3852016,11
24,3852017,54
24,3852018,1350
24,3852032,8616
24,3852035,12349058
24,3852038,98865
24,3852039,7770
24,3852040,42037
24,3852041,5994
24,3852042,843
24,3852043,124
24,3852044,446893
24,3852045,2389
24,3852046,112693
24,3852047,824121
24,3852064,15402
24,3852065,535674
24,3852096,101175
24,3852105,2
24,3852106,13134
24,3852107,58929
24,3852108,11907
24,3852109,171351
24,3852110,2723
24,3852111,197524
24,3852112,965
24,3852113,30103
24,3852129,107918
24,3852130,208418
24,3852142,1752
24,3852143,1333
24,3852144,9333
24,3852145,2776
24,3852146,908
24,3852147,17722
24,3852150,6
24,3852151,4320
24,3852152,1767
24,3852153,389
24,3852158,12459
24,3852160,62076
24,3852161,90
24,3852162,7
24,3852165,7775
24,3852166,36682
24,3852167,55
24,3852168,6290
24,3852169,87254
24,3852170,29336
24,3852171,23944
24,3852172,82349
24,3852191,37152
24,3852200,42
24,3852201,19973
24,3852203,1247
24,3852204,1408
24,3852205,4442
24,3852206,1321
24,3852207,4572
24,3852208,3972
24,3852209,54208
24,3852210,4570
24,3852212,4442
24,3852223,4473
24,3852226,51481
24,3852228,360751
24,3852229,2431
24,3852237,34
24,3852238,5
24,3852256,214437
24,3852257,23
24,3852259,45
24,3852268,1
24,3852294,235
24,3852313,21176
24,3852322,29713
24,3852350,514
24,3852352,1569
24,3852364,2
24,3852366,52
24,3852370,328478
24,3852388,4040
24,3852389,4790
24,3852416,18737
24,3852417,5874
24,3852423,413
24,3852424,150
24,3852425,2639
24,3852426,4733
24,3852429,40
24,3852430,40
24,3852431,270
24,3852434,469
24,3852437,152020
24,3852447,15577
24,3852448,12038723
24,3852449,773928
24,3852451,23318
24,3852452,4101
24,3852458,1741
24,3852460,292
24,3852461,625
24,3852462,469
24,3852463,532
24,3852468,239
24,3852469,132
24,3852470,2107
24,3852471,2158
24,3852472,2217
24,3852473,2226
24,3852475,1381
24,3852482,82
24,3852489,385
24,3852490,348
24,3852504,17260595
24,3852505,15204
24,3852507,285094
24,3852509,15978
24,3852514,219413
24,3852517,49614
24,3852518,93939
24,3852520,7822
24,3852539,64246
24,3852543,23
24,3852548,4031
24,3852550,5422
24,3852551,3
24,3852552,35
24,3852573,8528
24,3852578,2264
24,3852582,75549
24,3852587,138877
24,3852604,5069
24,3852614,70715
24,3852615,6714
24,3852616,52752
24,3852617,4686
24,3852618,3046
24,3852619,2097
24,3852621,323
24,3852622,812
24,3852623,218
24,3852624,404
24,3852625,422
24,3852627,4393
24,3852629,7270
24,3852634,1223
24,3852642,208
24,3852655,22684
24,3852657,74651
24,3852658,22333
24,3852663,3837425
24,3852665,23638
24,3852666,44974
24,3852667,958
24,3852668,17720
24,3852669,368
24,3852671,15941
24,3852672,298
24,3852673,6663
24,3852674,385
24,3852675,351
24,3852676,3
24,3852680,1451296
24,3852694,2467
24,3852695,2851
24,3852708,74557
24,3852718,35
24,3852721,1009
24,3852724,23
24,3852725,101
24,3852742,7284
24,3852743,668
24,3852754,79
24,3852757,10
24,3852759,388
24,3852760,1921
24,3852761,11
24,3852767,14708
24,3852768,116
24,3852787,7670
24,3852798,15
24,3852799,51
24,3852804,8704806
24,3852805,8731647
24,3852806,402955
24,3852807,7971
24,3852808,9607
24,3852809,195
24,3852812,142302
24,3852818,9505
24,3852837,52
24,3852841,8
24,3852842,7895904
24,3852844,10782
24,3852848,366312
24,3852849,68823
24,3852850,9
24,3852862,6051
24,3852863,11
24,3852867,30
24,3852868,29
24,3852869,23
24,3852870,33
24,3852871,14
24,3852872,22
24,3852873,24
24,3852874,36
24,3852879,1410
24,3852880,1470
24,3852881,1517
24,3852882,1489
24,3852885,17683
24,3852888,13
24,3852895,5274
24,3852941,3811
24,3852949,12218714
24,3852951,263602
24,3852958,653
24,3852959,15
24,3852965,65835
24,3852968,29959
24,3852971,1643
24,3852974,107
24,3852977,149869
24,3852979,74
24,3852980,54976
24,3852981,22117
24,3852994,1744
24,3852995,2231
24,3852996,73660
24,3853001,583431
24,3853014,9727
24,3853016,2
24,3853020,3
24,3853023,855
24,3853036,1617696
24,3853072,48
24,3853073,2167
24,3853075,13
24,3853077,1625
24,3853079,102
24,3853096,3986
24,3853097,3193
24,3853103,38
24,3853104,38
24,3853105,40
24,3853106,39
24,3853107,37
24,3853108,38
24,3853109,38
24,3853110,38
24,3853111,38
24,3853112,38
24,3853117,2
24,3853119,7376
24,3853120,67
24,3853121,50
24,3853122,1583
24,3853124,57
24,3853125,13
24,3853127,2
24,3853128,32
24,3853130,6
24,3853131,3
24,3853133,83
24,3853134,7244
24,3853135,10
24,3853136,6
24,3853137,426
24,3853138,1
24,3853139,13
24,3853140,3
24,3853141,880
24,3853142,197
24,3853143,1
24,3853145,9
24,3853146,7
24,3853147,17
24,3853148,4
24,3853149,225
24,3853150,1902
24,3853151,369
24,3853152,1140
24,3853153,12
24,3853159,9
24,3853160,886
24,3853166,8192
24,3853167,108294
24,3853172,8559
24,3853174,1048
24,3853175,1531
24,3853176,3332
24,3853177,311
24,3853178,48597
24,3853181,6159
24,3853183,51
24,3853186,32662
24,3853187,7102
24,3853188,18209
24,3853189,19
24,3853190,77
24,3853191,8175
24,3853192,26860
24,3853193,416
24,3853194,19019
24,3853195,34043
24,3853197,5799
24,3853198,10885
24,3853199,16102
24,3853202,3
24,3853207,893
24,3853212,64721
24,3853213,824
24,3853214,56
24,3853224,24
24,3853228,389
24,3853231,2334
24,3853232,161
24,3853242,45467
24,3853243,4312
24,3853244,1359
24,3853245,5191
24,3853246,15175
24,3853247,52649
24,3853248,5354
24,3853249,2199662
24,3853253,15586
24,3853254,313648
24,3853255,1047
24,3853256,325079
24,3853259,2444
24,3853260,12982
24,3853262,36773
24,3853263,2506
24,3853264,35263
24,3853265,5710
24,3853267,14688
24,3853269,40493
24,3853270,2368
24,3853271,6292
24,3853272,4804
24,3853273,34
24,3853274,13031
24,3853275,1828
24,3853276,336
24,3853277,1804
24,3853279,5987
24,3853285,3369
24,3853312,2
24,3853313,461356
24,3853316,2834
24,3853322,3015
24,3853323,12316
24,3853328,8487
24,3853330,103880
24,3853331,1882
24,3853332,676
24,3853333,1409
24,3853334,1132
24,3853335,163
24,3853344,1721
24,3853345,18022
24,3853373,3080576
24,3853375,553123
24,3853376,1461807
24,3853377,581
24,3853378,2972
24,3853386,64401
24,3853389,307303
24,3853403,9341
24,3853404,15301
24,3853405,108
24,3853414,8305
24,3853417,3881
24,3853418,11186
24,3853419,12728
24,3853420,11372
24,3853421,4349
24,3853429,3
24,3853443,22997
24,3853444,22467
24,3853445,21671
24,3853448,119
24,3853449,116
24,3853450,208
24,3853453,8589
24,3853455,734
24,3853458,223
24,3853459,960
24,3853486,209
24,3853487,30
24,3853488,1
24,3853496,11942
24,3853497,2418648
24,3853504,937205
24,3853505,63482
24,3853516,209949
24,3853525,36411
24,3853530,2
24,3853531,6238
24,3853532,6373
24,3853533,1707
24,3853534,7619
24,3853536,5813
24,3853537,5785
24,3853538,6572
24,3853540,1870
24,3853541,5385
24,3853542,1735
24,3853543,375
24,3853544,700
24,3853545,922
24,3853547,185
24,3853548,252
24,3853550,2
24,3853552,479
24,3853554,1581612
24,3853555,410766
24,3853556,891971
24,3853557,19688
24,3853565,42423
24,3853569,158
24,3853571,39652
24,3853572,8
24,3853574,4181683
24,3853575,27189
24,3853576,35589
24,3853589,605177
24,3853596,8953
24,3853597,112596
24,3853622,71
24,3853626,18258
24,3853627,6665
24,3853628,9678
24,3853629,4645
24,3853630,4292
24,3853631,3260
24,3853632,4768
24,3853633,4480
24,3853634,1304
24,3853635,2407
24,3853636,3438
24,3853637,21289
24,3853638,3571
24,3853639,632
24,3853653,140973
24,3853654,269609
24,3853655,18820
24,3853656,346
24,3853657,14606
24,3853659,1042
24,3853660,3248
24,3853661,130
24,3853663,6768
24,3853664,10464
24,3853665,4894
24,3853668,11565
24,3853671,98
24,3853672,156
24,3853674,851
24,3853675,10434
24,3853677,3674
24,3853680,288
24,3853681,733
24,3853682,1914
24,3853683,25428
24,3853684,28629
24,3853685,574
24,3853689,4
24,3853708,79
24,3853710,33
24,3853711,436
24,3853714,62
24,3853715,1120
24,3853716,32771
24,3853717,316
24,3853730,1196
24,3853731,99
24,3853734,17
24,3853740,466017
24,3853741,583619
24,3853747,69394
24,3853748,190
24,3853749,153950
24,3853752,539492
24,3853777,65510
24,3853778,238
24,3853779,38
24,3853794,4675
24,3853795,699
24,3853796,31269
24,3853797,10660
24,3853798,78
24,3853799,146
24,3853800,2482
24,3853801,258
24,3853802,20
24,3853804,5712
24,3853808,6
24,3853809,15
24,3853811,100
24,3853812,225
24,3853817,1045738
24,3853818,1
24,3853821,1394
24,3853850,951
24,3853856,6079
24,3853858,505
24,3853859,3208
24,3853869,34
24,3853880,6541
24,3853884,1780325
24,3853885,172160
24,3853887,214
24,3853902,36662
24,3853915,2
24,3853917,393
24,3853928,1631753
24,3853929,2178570
24,3853931,84912
24,3853932,2245756
24,3853942,28
24,3853945,2217
24,3853947,2522
24,3853949,1609
24,3853953,9
24,3853954,29225
24,3853955,2202
24,3853986,338
24,3853987,1376
24,3853988,1532
24,3853994,1297
24,3854001,450
24,3854003,142
24,3854010,9241
24,3854014,145167
24,3854015,614938
24,3854017,1231
24,3854018,233360
24,3854019,1119
24,3854020,34828
24,3854021,2620
24,3854023,2308
24,3854024,4527
24,3854028,63747
24,3854035,44765
24,3854037,11458
24,3854038,19438
24,3854046,5566
24,3854047,1241
24,3854048,10370
24,3854051,84104
24,3854077,64071
24,3854079,45741
24,3854090,7
24,3854092,1041
24,3854093,4692
24,3854097,2646
24,3854099,3180
24,3854101,3589
24,3854102,42466
24,3854103,57490
24,3854110,6807
24,3854111,4443
24,3854112,3044
24,3854113,7338
24,3854114,3821
24,3854115,40577
24,3854116,382
24,3854117,1896
24,3854120,119812
24,3854122,39717
24,3854125,17020
24,3854126,3149
24,3854127,35855
24,3854128,13409
24,3854129,7921
24,3854130,942
24,3854131,2486108
24,3854133,11954
24,3854134,2
24,3854136,21
24,3854137,35114
24,3854139,30582
24,3854140,33
24,3854141,31487
24,3854144,61
24,3854145,13
24,3854146,32471
24,3854148,29965
24,3854150,247
24,3854151,165
24,3854152,5
24,3854153,27180
24,3854155,34676
24,3854156,31178
24,3854157,7
24,3854159,152498
24,3854164,33
24,3854168,28435
24,3854172,39
24,3854176,17253
24,3854181,29111
24,3854183,20
24,3854185,39662
24,3854187,42
24,3854192,524
24,3854194,27935
24,3854197,23
24,3854199,38487
24,3854200,35894
24,3854202,35
24,3854204,32164
24,3854206,12
24,3854216,211
24,3854217,22511
24,3854218,61
24,3854219,22547
24,3854227,2326
24,3854228,120
24,3854231,8897
24,3854251,478363
24,3854252,562787
24,3854253,670266
24,3854254,545046
24,3854255,483684
24,3854256,431032
24,3854269,758
24,3854274,184
24,3854275,18971
24,3854280,423
24,3854284,57586
24,3854285,131442
24,3854287,77588
24,3854295,1
24,3854296,45565
24,3854297,633694
24,3854298,3
24,3854300,18253
24,3854301,14029
24,3854302,11952
24,3854303,2463
24,3854308,3544
24,3854310,8545
24,3854311,3446
24,3854312,4776
24,3854313,5301
24,3854314,30478
24,3854315,8771
24,3854316,1680
24,3854317,1099
24,3854319,1
24,3854323,7
24,3854326,1206
24,3854327,501
24,3854328,3721
24,3854329,20459
24,3854330,2475
24,3854331,19038
24,3854332,181829
24,3854333,787973
24,3854336,4287
24,3854337,4935
24,3854339,4356
24,3854349,318515
24,3854350,1006424
24,3854351,33360
24,3854352,67924
24,3854369,37455
24,3854371,8
24,3854372,349965
24,3854374,27804
24,3854377,40835
24,3854378,32
24,3854379,2
24,3854389,488
24,3854390,75
24,3854394,4527
24,3854398,66
24,3854399,11692
24,3854400,5136
24,3854401,679
24,3854404,4941
24,3854405,239
24,3854407,4817
24,3854408,2
24,3854409,1499
24,3854410,21727
24,3854412,1969
24,3854413,3
24,3854415,49679
24,3854422,26
24,3854425,67426
24,3854441,25658
24,3854442,73903
24,3854443,71026
24,3854444,78195
24,3854446,6
24,3854453,394
24,3854463,4128
24,3854475,293584
24,3854476,15147
24,3854498,14
24,3854506,90
24,3854507,1875
24,3854508,126
24,3854509,373
24,3854510,169
24,3854511,4599
24,3854512,1118
24,3854513,1162
24,3854528,67
24,3854533,35
24,3854534,23
24,3854535,9
24,3854536,1085982
24,3854539,63
24,3854558,1
24,3854560,1
24,3854567,28041
24,3854571,2
24,3854572,142
24,3854573,157
24,3854578,3781
24,3854579,76043
24,3854586,1279550
24,3854587,95488
24,3854592,285909
24,3854593,509843
24,3854594,1650431
24,3854595,1029090
24,3854597,230305
24,3854604,210822
24,3854606,344
24,3854607,2380
24,3854608,73
24,3854609,8719
24,3854611,42512
24,3854613,152854
24,3854617,327581
24,3854640,79898
24,3854642,1407
24,3854647,1
24,3854653,771
24,3854654,756
24,3854656,768
24,3854657,28571
24,3854658,768
24,3854661,14076
24,3854668,36
24,3854671,7340
24,3854672,22796
24,3854673,10964
24,3854674,24326
24,3854676,133
24,3854678,13361
24,3854683,22801
24,3854684,644
24,3854685,9558
24,3854689,696
24,3854690,376
24,3854691,989
24,3854693,26
24,3854708,17
24,3854709,6529
24,3854721,18049
24,3854722,239616
24,3854725,7439
24,3854726,2898
24,3854727,19147
24,3854728,20522
24,3854735,3
24,3854740,77296
24,3854741,1214
24,3854743,110989
24,3854744,58349
24,3854745,1034610
24,3854746,60313
24,3854747,67128
24,3854751,1483
24,3854752,14289
24,3854753,973
24,3854774,1767
24,3854782,4222
24,3854785,753379
24,3854787,670923
24,3854791,2
24,3854793,665
24,3854796,361
24,3854797,7881
24,3854798,4457
24,3854807,3617
24,3854808,21286
24,3854809,9494
24,3854810,1
24,3854814,16441
24,3854815,73
24,3854818,91099039
24,3854822,34917
24,3854823,11189
24,3854824,203240
24,3854825,14731
24,3854826,8140
24,3854827,45755
24,3854828,43361
24,3854829,23212
24,3854830,257128
24,3854831,5948
24,3854835,5194
24,3854837,19971
24,3854838,7389
24,3854842,95598
24,3854843,11278
24,3854844,14029
24,3854848,270
24,3854850,308
24,3854852,400724
24,3854853,1112991
24,3854854,238529
24,3854861,226
24,3854862,94248
24,3854867,2
24,3854868,2120
24,3854869,712
24,3854870,1
24,3854873,2252
24,3854874,11
24,3854875,115
24,3854876,8127
24,3854877,122
24,3854878,4091142
24,3854882,96901
24,3854883,1047
24,3854885,44777
24,3854886,81
24,3854887,6636
24,3854888,2630
24,3854889,10459
24,3854890,7854
24,3854891,162
24,3854893,2241
24,3854894,657636
24,3854903,4668
24,3854908,702658
24,3854913,13161
24,3854914,29293
24,3854915,17485
24,3854916,207783
24,3854940,77
24,3854941,84
24,3854945,3682
24,3854946,1151300
24,3854951,36717
24,3854952,424
24,3854953,5003
24,3854954,2719
24,3854955,4469
24,3854956,213765
24,3854957,4218
24,3854958,196
24,3854959,4134
24,3854961,8973
24,3854970,53
24,3854973,91
24,3854975,4654
24,3854979,21365
24,3854982,4
24,3854983,34
24,3854984,3
24,3854985,2
24,3854986,6
24,3854987,52315
24,3854989,2331
24,3854990,73548
24,3854991,1196647
24,3854992,2716944
24,3854995,17639
24,3854996,5052
24,3854997,31933
24,3854998,3508
24,3855001,1283530
24,3855002,75941
24,3855006,394656
24,3855008,938212
24,3855009,590955
24,3855010,578422
24,3855011,12696
24,3855012,1218232
24,3855013,37996
24,3855016,24380
24,3855017,272789
24,3855019,1574374
24,3855020,998
24,3855025,157543
24,3855026,203556
24,3855030,539
24,3855035,242
24,3855039,9416357
24,3855044,149438
24,3855045,272978
24,3855046,119270
24,3855047,3033
24,3855048,5286
24,3855050,12412
24,3855057,472115
24,3855058,2633507
24,3855059,4564108
24,3855061,11126
24,3855063,7684
24,3855064,5318
24,3855066,125
24,3855067,448106
24,3855068,363730
24,3855069,10000
24,3855070,171
24,3855074,4747
24,3855075,13580
24,3855076,1298829
24,3855077,26138
24,3855078,7593
24,3855079,15570
24,3855081,6711
24,3855089,10260
24,3855090,6622
24,3855091,70989
24,3855092,349
24,3855093,4294
24,3855098,283451
24,3855099,246843
24,3855101,68
24,3855102,460
24,3855105,4740
24,3855106,2366
24,3855107,1899
24,3855109,580
24,3855134,27018
24,3855139,10194
24,3855149,359892
24,3855155,3773
24,3855157,1379
24,3855179,37365
24,3855188,808
24,3855189,1
24,3855190,77715
24,3855192,353
24,3855193,4441
24,3855215,929
24,3855216,2
24,3855234,374631
24,3855247,8354
24,3855249,192713
24,3855255,110
24,3855256,8590
24,3855257,39641
24,3855258,1082
24,3855259,12092
24,3855260,9331
24,3855261,2779
24,3855262,110
24,3855265,242812
24,3855268,2408
24,3855270,3794279
24,3855280,2121685
24,3855281,4063271
24,3855282,13302
24,3855285,1953384
24,3855286,17450
24,3855289,27604
24,3855291,1806
24,3855293,554090
24,3855294,36
24,3855295,234832
24,3855297,67327
24,3855311,4
24,3855312,21
24,3855313,14
24,3855315,19
24,3855321,1363529
24,3855323,23826791
24,3855325,2594
24,3855326,1068
24,3855327,1701
24,3855334,1736097
24,3855335,456
24,3855337,2
24,3855359,15
24,3855372,8
24,3855373,1
24,3855374,59448
24,3855375,4393
24,3855377,4367
24,3855378,66792
24,3855379,7242
24,3855381,380
24,3855383,29906
24,3855384,193
24,3855386,8
24,3855387,867
24,3855393,60242
24,3855408,6238786
24,3855413,82
24,3855414,232021
24,3855415,15725
24,3855416,1495867
24,3855418,19181
24,3855419,328974
24,3855420,28497
24,3855421,1659297
24,3855422,20051
24,3855427,3733
24,3855429,805
24,3855432,5
24,3855442,1
24,3855444,351
24,3855453,143
24,3855454,355
24,3855459,10719
24,3855465,1963
24,3855466,10909
24,3855472,1125
24,3855474,826443
24,3855479,403376
24,3855481,7187
24,3855482,2116943
24,3855486,1462
24,3855488,1309
24,3855490,9
24,3855491,325
